optimization_id,node_id,product_id,date,inventory
Heuristic_2025-03-13_17-44-19,P1,PROD1,2026-01-07,2500.0
Heuristic_2025-03-13_17-44-19,P1,PROD1,2026-02-06,2500.0
Heuristic_2025-03-13_17-44-19,P1,PROD2,2025-03-13,3500.0
Heuristic_2025-03-13_17-44-19,P1,PROD2,2025-04-12,3500.0
Heuristic_2025-03-13_17-44-19,P1,PROD2,2025-05-12,3500.0
Heuristic_2025-03-13_17-44-19,P1,PROD2,2025-06-11,3500.0
Heuristic_2025-03-13_17-44-19,P1,PROD2,2025-07-11,3500.0
Heuristic_2025-03-13_17-44-19,P1,PROD2,2025-08-10,3500.0
Heuristic_2025-03-13_17-44-19,P1,PROD2,2025-09-09,3500.0
Heuristic_2025-03-13_17-44-19,P1,PROD2,2025-10-09,3500.0
Heuristic_2025-03-13_17-44-19,P1,PROD2,2025-11-08,3500.0
Heuristic_2025-03-13_17-44-19,P1,PROD2,2025-12-08,3500.0
Heuristic_2025-03-13_17-44-19,P1,PROD2,2026-01-07,3500.0
Heuristic_2025-03-13_17-44-19,P1,PROD2,2026-02-06,3500.0
